id,name,lat,lon,tags,rating,visit_duration_min,entry_fee,open_hour,close_hour
10433,TH-Hoà Văn-DT744- Chợ- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-0975882084,11.163803,106.444775,shopping;retail,4.1,120,0,8,22
10434,TH-Phương Tố -Phạm Thái Bường-Ấp 2- Phước Khánh-,10.679007,106.788045,shopping;retail,4.1,120,0,8,22
10435,TH-Sáu Bé-DT748- Kiến An- An Lập- Dầu Tiếng-Bình Dương -0919488492,11.183429,106.522408,shopping;retail,4.1,120,0,8,22
10436,TH-Thảo Tiên -Võ Thị Sáu-Ấp Bến Ngự- Phú Đông-,10.719704,106.799989,shopping;retail,4.1,120,0,8,22
10437,Thời Trang Tóc Mỹ Hạnh,10.744027,106.72733,shopping;retail,4.1,120,0,8,22
10438,Trung tâm mua sắm Sài Gòn Garden,10.773361,106.703866,shopping;retail,4.1,120,0,8,22
10439,Tím (Phượng),10.41156,106.767724,shopping;retail,4.1,120,0,8,22
10440,Tương Chao Hưng Phát,10.530667,106.420673,shopping;retail,4.1,120,0,8,22
10441,Tạp Hoá 40,10.815353,106.693817,shopping;retail,4.1,120,0,8,22
10442,Tạp Hoá Cô Chín,10.743158,106.7257,shopping;retail,4.1,120,0,8,22
10443,Tạp Hoá Mai Phương,10.7311,106.731671,shopping;retail,4.1,120,0,8,22
10444,Tạp Hoá Phước Đức,10.826436,106.711456,shopping;retail,4.1,120,0,8,22
10445,Tạp Hoá Xuân Bảo,10.833336,106.768488,shopping;retail,4.1,120,0,8,22
10446,Tạp hoá A9,10.879198,106.807078,shopping;retail,4.1,120,0,8,22
10447,Tạp hóa Gia Khánh,10.359773,107.087965,shopping;retail,4.1,120,0,8,22
10448,Tạp hóa Trâm,10.384525,107.064353,shopping;retail,4.1,120,0,8,22
10449,Tạp hóa Ánh Phương,10.364405,107.095047,shopping;retail,4.1,120,0,8,22
10450,USAMua Prime - Săn Hàng Mỹ,10.736,106.701619,shopping;retail,4.1,120,0,8,22
10451,VinMart,10.349165,107.07761,shopping;retail,4.1,120,0,8,22
10452,Vincom Plus Nam Long Quận 7,10.743815,106.732584,shopping;retail,4.1,120,0,8,22
10453,WinMart+,10.844771,106.773637,shopping;retail,4.1,120,0,8,22
10454,WinMart+,10.807238,106.704379,shopping;retail,4.1,120,0,8,22
10455,WinMart+,10.794375,106.703714,shopping;retail,4.1,120,0,8,22
10456,WinMart+,10.758205,106.660229,shopping;retail,4.1,120,0,8,22
10457,Winmart+,10.354407,107.074464,shopping;retail,4.1,120,0,8,22
10458,co ut,10.960267,106.670864,shopping;retail,4.1,120,0,8,22
10459,cua hang tuyet nhung tan thoi 1 hoc mon,10.893791,106.595479,shopping;retail,4.1,120,0,8,22
10460,gia bảo,10.885197,106.605699,shopping;retail,4.1,120,0,8,22
10461,hello,10.596937,107.055691,shopping;retail,4.1,120,0,8,22
10462,hương,10.632118,107.075588,shopping;retail,4.1,120,0,8,22
10463,kim cúc,10.632329,107.075637,shopping;retail,4.1,120,0,8,22
10464,mai,10.963316,106.713307,shopping;retail,4.1,120,0,8,22
10465,minh hằng,10.577811,107.047861,shopping;retail,4.1,120,0,8,22
10466,mini mart,10.577646,107.053502,shopping;retail,4.1,120,0,8,22
10467,nguyệt,10.563811,107.058235,shopping;retail,4.1,120,0,8,22
10468,quynh xanh,10.904184,106.697668,shopping;retail,4.1,120,0,8,22
10469,quốc đạt 61/14b quang trung hoc mon,10.888049,106.600186,shopping;retail,4.1,120,0,8,22
10470,tap hoa,10.75358,106.629988,shopping;retail,4.1,120,0,8,22
10471,tap hoa,10.91942,106.693988,shopping;retail,4.1,120,0,8,22
10472,tap hoa bao linh vo van bich cu chi,10.964728,106.638733,shopping;retail,4.1,120,0,8,22
10473,tap hoa cam hanh binh loi bt,10.826721,106.706479,shopping;retail,4.1,120,0,8,22
10474,tap hoa co hong525 tinh lo 7 cu chi,11.049328,106.45524,shopping;retail,4.1,120,0,8,22
10475,tap hoa hong linh do van day boc mon,10.89753,106.599197,shopping;retail,4.1,120,0,8,22
10476,tap hoagia binh 421 tinh lo 7 cu chi,11.044643,106.456315,shopping;retail,4.1,120,0,8,22
10477,tham,10.910866,106.699707,shopping;retail,4.1,120,0,8,22
10478,thanh tho,10.973559,106.681854,shopping;retail,4.1,120,0,8,22
10479,thu an,10.952059,106.679367,shopping;retail,4.1,120,0,8,22
10480,thu thuỷ,10.636788,107.05384,shopping;retail,4.1,120,0,8,22
10481,thuy,10.934921,106.686305,shopping;retail,4.1,120,0,8,22
10482,thuy trang,10.962835,106.709324,shopping;retail,4.1,120,0,8,22
10483,trinh,10.621066,107.055836,shopping;retail,4.1,120,0,8,22
10484,truong an,10.923059,106.692874,shopping;retail,4.1,120,0,8,22
10485,tân phú,10.60147,107.050413,shopping;retail,4.1,120,0,8,22
10486,uyen nhi phat,10.975652,106.676807,shopping;retail,4.1,120,0,8,22
10487,vũ trọng,10.617619,107.064116,shopping;retail,4.1,120,0,8,22
10488,xuan trang,10.950992,106.680452,shopping;retail,4.1,120,0,8,22
10489,út huệ,10.636908,107.056322,shopping;retail,4.1,120,0,8,22
10490,116 Culture Luxury,10.768475,106.698662,shopping;retail,4.0,120,0,8,22
10491,146/1h thới tam thôn,10.886783,106.607593,shopping;retail,4.0,120,0,8,22
10492,221 Võ Văn Hát . Long Trường . Q9,10.815116,106.805797,shopping;retail,4.0,120,0,8,22
10493,3 châu,10.421414,106.455489,shopping;retail,4.0,120,0,8,22
10494,52 Dương Đình Hội . Phước Long B . Q9,10.818808,106.777016,shopping;retail,4.0,120,0,8,22
10495,7-Eleven,10.770535,106.687996,shopping;retail,4.0,120,0,8,22
10496,7-Eleven,10.774539,106.705715,shopping;retail,4.0,120,0,0,23
10497,842 Nguyễn Duy Trinh . Phú Hữu . Q9,10.791294,106.797683,shopping;retail,4.0,120,0,8,22
10498,86 Tam Đa . Long Trường . Q9,10.807757,106.830174,shopping;retail,4.0,120,0,8,22
10499,Big C,10.806804,106.634147,shopping;retail,4.0,120,0,8,22
10500,Big C,10.801435,106.746862,shopping;retail,4.0,120,0,8,22
10501,Busy Morning Market,10.770621,106.679337,shopping;retail,4.0,120,0,8,22
10502,Bách Hoá Như Hoa,10.971822,106.639196,shopping;retail,4.0,120,0,8,22
10503,Bách Hoá Xanh,10.814452,106.589015,shopping;retail,4.0,120,0,8,22
10504,Bách Hóa XANH,10.869686,106.761921,shopping;retail,4.0,120,0,8,22
10505,"CH Nhỏ : 22 Trương Văn Thành , Hiệp Phú , Q9",10.847276,106.781848,shopping;retail,4.0,120,0,8,22
10506,"CH Nhỏ : 28 Lê Văn Việt , Hiệp Phú , Q9",10.847961,106.775448,shopping;retail,4.0,120,0,8,22
10507,"CH Nhỏ : Đối Diện 336 Long Phước , Long Phước . Q9",10.807958,106.859997,shopping;retail,4.0,120,0,8,22
10508,Cam Táo Mart,10.839168,106.84202,shopping;retail,4.0,120,0,8,22
10509,Circle K,10.766391,106.696233,shopping;retail,4.0,120,0,8,22
10510,Circle K,10.800934,106.660718,shopping;retail,4.0,120,0,8,22
10511,Circle K,10.823242,106.770214,shopping;retail,4.0,120,0,8,22
10512,Circle K,10.766029,106.682707,shopping;retail,4.0,120,0,8,22
10513,Circle K,10.776278,106.632418,shopping;retail,4.0,120,0,8,22
10514,Circle K,10.746122,106.701627,shopping;retail,4.0,120,0,8,22
10515,Co.op Food,10.862481,106.758826,shopping;retail,4.0,120,0,8,22
10516,Co.op Food,10.717396,106.637984,shopping;retail,4.0,120,0,8,22
10517,Coop Food - Chung cư Phan Văn Trị,10.75647,106.678177,shopping;retail,4.0,120,0,8,22
10518,Cô 5,10.601623,106.497011,shopping;retail,4.0,120,0,8,22
10519,Cô Nương (Phượng),10.32034,106.715969,shopping;retail,4.0,120,0,8,22
10520,Cô loan,10.624592,106.487058,shopping;retail,4.0,120,0,8,22
10521,Căn tin nhà thiếu nhi,10.440945,106.469176,shopping;retail,4.0,120,0,8,22
10522,Cửa Hàng Mua Sắm Citimart,10.755953,106.662496,shopping;retail,4.0,120,0,8,22
10523,Cửa Hàng Tiện Lợi Shop&Go!,10.789672,106.693513,shopping;retail,4.0,120,0,8,22
10524,Cửa Hàng Tiện Lợi Shop&Go!,10.797089,106.672566,shopping;retail,4.0,120,0,8,22
10525,D7/37 Trần Não . Bình Khánh . Q2,10.783784,106.729375,shopping;retail,4.0,120,0,8,22
10526,FamilyMart,10.865191,106.664497,shopping;retail,4.0,120,0,0,23
10527,FamilyMart,10.803406,106.732229,shopping;retail,4.0,120,0,8,22
10528,FamilyMart,10.777269,106.757032,shopping;retail,4.0,120,0,8,22
10529,GS25,10.699261,106.732218,shopping;retail,4.0,120,0,0,23
10530,GS25,10.907084,106.742612,shopping;retail,4.0,120,0,8,22
10531,GS25,10.78193,106.70111,shopping;retail,4.0,120,0,8,22
10532,Giò Chả Hoàng Nguyên,10.741566,106.727566,shopping;retail,4.0,120,0,8,22
10533,Giò Chả Thái Bình,10.361211,107.086528,shopping;retail,4.0,120,0,8,22
10534,Hải Bánh,10.311299,106.578099,shopping;retail,4.0,120,0,8,22
10535,Hồng lợi,10.645112,106.486743,shopping;retail,4.0,120,0,8,22
10536,Ministop,10.788655,106.697744,shopping;retail,4.0,120,0,0,23
10537,Nam An Market,10.780441,106.735084,shopping;retail,4.0,120,0,8,22
10538,Nam An Market,10.803281,106.73759,shopping;retail,4.0,120,0,8,22
10539,OK Mart,10.347191,107.095588,shopping;retail,4.0,120,0,8,22
10540,Parkson Hùng Vương,10.755776,106.662903,shopping;retail,4.0,120,0,8,22
10541,Phương Ty,10.514512,107.083317,shopping;retail,4.0,120,0,8,22
10542,Siêu Thị Aeon Citimart Cao Thắng,10.771624,106.68075,shopping;retail,4.0,120,0,8,22
10543,Siêu thị Mini 2 Chị Em,10.898337,106.45659,shopping;retail,4.0,120,0,8,22
10544,Siêu thị Satra Mart - Phạm Hùng,10.733814,106.674454,shopping;retail,4.0,120,0,8,22
10545,"Số 5 Đường 265 , Hiệp Phú , Q9",10.844647,106.784699,shopping;retail,4.0,120,0,8,22
10546,TH-Cô Hoa -Phạm Thái Bường-Ấp Hoà Bình- Phước Khánh-,10.681802,106.788323,shopping;retail,4.0,120,0,8,22
10547,TH-Cô Lý -Phạm Thái Bường-Ấp 2- Phước Khánh-,10.676235,106.787857,shopping;retail,4.0,120,0,8,22
10548,TH-Diệu Ngân -Phan Văn Đáng-Ấp Tân Phú - Phú Đông-,10.686756,106.778483,shopping;retail,4.0,120,0,8,22
10549,TH-Hương Hiếu-DT744- Chợ- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-,11.161694,106.445504,shopping;retail,4.0,120,0,8,22
10550,TH-Tài Thanh-DT744– Cỏ Trạch- Thanh An-TT.Dầu Tiếng-Bình Dương-0369114851,11.195121,106.404989,shopping;retail,4.0,120,0,8,22
10551,Trung linh,10.908857,106.431258,shopping;retail,4.0,120,0,8,22
10552,Tạp Hoá,10.365858,107.09041,shopping;retail,4.0,120,0,8,22
10553,Tạp Hoá Chị Hồng,10.826465,106.722877,shopping;retail,4.0,120,0,8,22
10554,Tạp Hoá Chị Lệ,10.827869,106.718562,shopping;retail,4.0,120,0,8,22
10555,Tạp Hoá Phương Nam,10.837396,106.599347,shopping;retail,4.0,120,0,8,22
10556,Tạp Hoá Thu Hiền,10.741747,106.728292,shopping;retail,4.0,120,0,8,22
10557,Tạp Hoá Thu Phương,10.824406,106.72343,shopping;retail,4.0,120,0,8,22
10558,Tạp Hoá Thuý Anh,10.829402,106.72184,shopping;retail,4.0,120,0,8,22
10559,Tạp Hóa Ngọc Ẩn,10.530098,106.432756,shopping;retail,4.0,120,0,8,22
10560,Tạp Hóa Thị,10.530621,106.430069,shopping;retail,4.0,120,0,8,22
10561,Tạp hoá A14,10.880199,106.807809,shopping;retail,4.0,120,0,8,22
10562,Tạp hóa Dương Toàn,10.36752,107.076342,shopping;retail,4.0,120,0,8,22
10563,Tạp hóa Tuyết trinh,10.357576,107.086399,shopping;retail,4.0,120,0,8,22
10564,USAMua - Mua Hàng Mỹ,10.771174,106.629989,shopping;retail,4.0,120,0,8,22
10565,USAMua - Mua Hàng Mỹ,10.774257,106.685977,shopping;retail,4.0,120,0,8,22
10566,WinMart,10.73212,106.61584,shopping;retail,4.0,120,0,8,22
10567,WinMart+,10.834437,106.634556,shopping;retail,4.0,120,0,8,22
10568,WinMart+,10.781807,106.667933,shopping;retail,4.0,120,0,8,22
10569,WinMart+,10.783136,106.682653,shopping;retail,4.0,120,0,8,22
10570,WinMart+,10.875847,106.733132,shopping;retail,4.0,120,0,8,22
10571,WinMart+,10.83764,106.760695,shopping;retail,4.0,120,0,8,22
10572,WinMart+,10.738334,106.631759,shopping;retail,4.0,120,0,8,22
10573,WinMart+,10.848546,106.831449,shopping;retail,4.0,120,0,8,22
10574,anh nhat,10.88418,106.698145,shopping;retail,4.0,120,0,8,22
10575,cong thanh,10.94183,106.731962,shopping;retail,4.0,120,0,8,22
10576,hà bình,10.636621,107.053534,shopping;retail,4.0,120,0,8,22
10577,hương tuấn,10.610564,107.061404,shopping;retail,4.0,120,0,8,22
10578,hồng lộc : 53 Lê Văn Việt,10.846714,106.77743,shopping;retail,4.0,120,0,8,22
10579,minh nguyet,10.96488,106.713843,shopping;retail,4.0,120,0,8,22
10580,minh quan,10.942329,106.73253,shopping;retail,4.0,120,0,8,22
10581,minh qui tran thi boc hoc mon,10.889731,106.601204,shopping;retail,4.0,120,0,8,22
10582,nhà cô quyên chợ trảng cát,10.637967,107.090333,shopping;retail,4.0,120,0,8,22
10583,nhã uyên,10.63939,107.086139,shopping;retail,4.0,120,0,8,22
10584,phuong dung,10.959363,106.707233,shopping;retail,4.0,120,0,8,22
10585,phương,10.508776,107.097935,shopping;retail,4.0,120,0,8,22
10586,quang minh,10.631519,107.056269,shopping;retail,4.0,120,0,8,22
10587,quynh nhu,10.870851,106.707427,shopping;retail,4.0,120,0,8,22
10588,sua xe Phuong,10.907979,106.70087,shopping;retail,4.0,120,0,8,22
10589,taphoa kim dung e12/3a lê lợi tân hiệp hóc môn,10.896521,106.582154,shopping;retail,4.0,120,0,8,22
10590,thanh tuyền,10.610898,107.058018,shopping;retail,4.0,120,0,8,22
10591,thien ngan,10.861506,106.755685,shopping;retail,4.0,120,0,8,22
10592,thinh phat,10.960688,106.672374,shopping;retail,4.0,120,0,8,22
10593,thuy linh,10.884792,106.699101,shopping;retail,4.0,120,0,8,22
10594,thuận thảo q12,10.861367,106.705531,shopping;retail,4.0,120,0,8,22
10595,tám xuyên,10.624959,107.056737,shopping;retail,4.0,120,0,8,22
10596,tạp hoá anh chính,10.8542,106.697198,shopping;retail,4.0,120,0,8,22
10597,tạp hoá hồng thanh 586 le minh nhật củ chi,10.956705,106.47172,shopping;retail,4.0,120,0,8,22
10598,vuong chua,10.911403,106.700679,shopping;retail,4.0,120,0,8,22
10599,yến nhi,10.597387,107.056212,shopping;retail,4.0,120,0,8,22
10600,út,10.61824,107.064148,shopping;retail,4.0,120,0,8,22
10601,Đại Lý Hương,10.827753,106.718079,shopping;retail,4.0,120,0,8,22
10602,Đồ phượt Vũng Tàu,10.365965,107.077429,shopping;retail,4.0,120,0,8,22
10603,11/63 Nam Cao . Q9,10.862658,106.800268,shopping;retail,3.9,120,0,8,22
10604,1119 Nguyễn Duy Trinh . Long Trường . Q9,10.800742,106.810644,shopping;retail,3.9,120,0,8,22
10605,12 Đường 2 . Phường Cát lái . Quận 2,10.763669,106.782679,shopping;retail,3.9,120,0,8,22
10606,221 Võ Văn Hát . Long Trường . Q9,10.814856,106.805037,shopping;retail,3.9,120,0,8,22
10607,2A Đường 265 . Hiệp Phú . Quận 9,10.844357,106.784776,shopping;retail,3.9,120,0,8,22
10608,30 Đỗ Thế Diện . Long Thạnh Mỹ . Quận 9,10.842418,106.827287,shopping;retail,3.9,120,0,8,22
10609,33A Làng tăng phú,10.841843,106.798276,shopping;retail,3.9,120,0,8,22
10610,34A Đình Phong Phú . TNP.B . Q9,10.843196,106.781101,shopping;retail,3.9,120,0,8,22
10611,39 Đường 22 . Phước Long B . Q9,10.82835,106.777531,shopping;retail,3.9,120,0,8,22
10612,45 Đường 42 Bình Trưng Đông . Quận 2,10.784235,106.772097,shopping;retail,3.9,120,0,8,22
10613,509 Lã Xuân Oai . Long Trường . Quận 9,10.8093,106.815619,shopping;retail,3.9,120,0,8,22
10614,523 Nguyễn Thị Định . Cát Lái . Q2,10.777257,106.764914,shopping;retail,3.9,120,0,8,22
10615,54 Đại Lộ 2 . Phước Bình . Q9,10.817576,106.772175,shopping;retail,3.9,120,0,8,22
10616,7-Eleven,10.763349,106.698882,shopping;retail,3.9,120,0,8,22
10617,84B Làng tăng phú,10.846268,106.798707,shopping;retail,3.9,120,0,8,22
10618,95 lê văn thịnh . bình trưng đông . Q2,10.784283,106.769039,shopping;retail,3.9,120,0,8,22
10619,96 Nam Cao . Tân Phú . Q9,10.856517,106.802328,shopping;retail,3.9,120,0,8,22
10620,B's Mart,10.775912,106.667056,shopping;retail,3.9,120,0,8,22
10621,Bách Hoá Xanh,10.83987,106.669584,shopping;retail,3.9,120,0,8,22
10622,Bách Hóa XANH,10.82024,106.598662,shopping;retail,3.9,120,0,8,22
10623,Bách Hóa Xanh,10.868885,106.756437,shopping;retail,3.9,120,0,8,22
10624,CH Lẻ : 6A Bưng Ông Thoàn . Phú Hữu . Q9,10.791369,106.796961,shopping;retail,3.9,120,0,8,22
10625,"CH Lẻ : 78 Trương Văn Thành , Hiệp Phú",10.84932,106.782081,shopping;retail,3.9,120,0,8,22
10626,CH Nhỏ : 136C Mai Chí Thọ . An Phú . Q2,10.795039,106.752693,shopping;retail,3.9,120,0,8,22
10627,Chợ Long Phú,10.684411,107.022781,shopping;retail,3.9,120,0,8,22
10628,Circle-K,10.74062,106.618213,shopping;retail,3.9,120,0,8,22
10629,Cầm Đồ Kim Loan,10.734013,106.701864,shopping;retail,3.9,120,0,8,22
10630,Cửa Hàng Sữa Susu,10.735499,106.621454,shopping;retail,3.9,120,0,8,22
10631,Cửa Hàng Tiện Lợi Shop&Go,10.79305,106.669835,shopping;retail,3.9,120,0,8,22
10632,Cửa Hàng Vinh Phát,10.753292,106.674708,shopping;retail,3.9,120,0,8,22
10633,FamilyMart,10.776769,106.690315,shopping;retail,3.9,120,0,8,22
10634,FamilyMart,10.798572,106.662658,shopping;retail,3.9,120,0,8,22
10635,Hiền (Thanh),10.356954,106.58498,shopping;retail,3.9,120,0,8,22
10636,Mỹ Lạc,10.357306,106.528766,shopping;retail,3.9,120,0,8,22
10637,Nhà sách Fahasha,10.845036,106.780152,shopping;retail,3.9,120,0,8,22
10638,Năm Kha (Thanh),10.35722,106.589168,shopping;retail,3.9,120,0,8,22
10639,Phụ Kiện Nhôm Kính Nguyễn Quang,10.735276,106.70256,shopping;retail,3.9,120,0,8,22
10640,Shop Minh,10.354509,107.084476,shopping;retail,3.9,120,0,8,22
10641,Siêu Thị Auchan Lũy Bán Bích,10.775021,106.633197,shopping;retail,3.9,120,0,8,22
10642,Siêu Thị Co.opMart - Phú Thọ,10.770844,106.65299,shopping;retail,3.9,120,0,8,22
10643,Siêu Thị Co.opmart,10.774834,106.674692,shopping;retail,3.9,120,0,8,22
10644,Siêu thị trái cây,10.348842,107.076343,shopping;retail,3.9,120,0,8,22
10645,TH Minh Tú,10.830201,106.682119,shopping;retail,3.9,120,0,8,22
10646,TH-Chị Tuyết-DT744-Xóm Bến- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-0372460791,11.157156,106.449652,shopping;retail,3.9,120,0,8,22
10647,TH-Hoàng Anh-DT74-Gò Mối- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-0988753160,11.174559,106.433773,shopping;retail,3.9,120,0,8,22
10648,TH-Minh Quân-DT744–Cần Giang- Thanh An-TT.Dầu Tiếng-Bình Dương-0983172083,11.195279,106.404687,shopping;retail,3.9,120,0,8,22
10649,TH-Ngọc -Phạm Thái Bường-Ấp 2- Phước Khánh-,10.674961,106.788459,shopping;retail,3.9,120,0,8,22
10650,TH-Ngọc Diệp-DT74– Cần Giang- Thanh An-TT.Dầu Tiếng-Bình Dương-0985282889,11.196659,106.400414,shopping;retail,3.9,120,0,8,22
10651,TH-Ngọc Lệ-DT744- Chợ- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-0919300311,11.161174,106.44843,shopping;retail,3.9,120,0,8,22
10652,TH-Ngọc Trang-DT744- Chợ- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-0937112238,11.161482,106.448564,shopping;retail,3.9,120,0,8,22
10653,TH-Phát Tài -Phạm Thái Bường-Ấp 2- Phước Khánh-,10.675914,106.789564,shopping;retail,3.9,120,0,8,22
10654,TH-Thu Mi -Phạm Thái Bường-Ấp 2- Phước Khánh-,10.674715,106.791952,shopping;retail,3.9,120,0,8,22
10655,TH-Tâm Nghi -Phan Văn Đáng-Ấp Bình Mỹ - Phú Hữu-,10.725073,106.768696,shopping;retail,3.9,120,0,8,22
10656,Thiên Tân : 576 Nguyễn Duy Trinh,10.788025,106.776437,shopping;retail,3.9,120,0,8,22
10657,Thế Giới Di Động,10.89375,106.30823,shopping;retail,3.9,120,0,8,22
10658,Thực Phẩm Hữu Cơ An Toàn - Nam An,10.773119,106.700758,shopping;retail,3.9,120,0,8,22
10659,Trung Tâm Mua Sắm Nowzone - Nguyễn Văn Cừ,10.764339,106.682427,shopping;retail,3.9,120,0,8,22
10660,Trúc (Kiều),10.386248,106.455369,shopping;retail,3.9,120,0,8,22
10661,Tạp Hoá Thuý Hằng,10.82605,106.717322,shopping;retail,3.9,120,0,8,22
10662,Tạp Hoá Thảo,10.832237,106.663831,shopping;retail,3.9,120,0,8,22
10663,Vina Mart,10.802686,106.728918,shopping;retail,3.9,120,0,8,22
10664,Vive Gourmet Food & Wine - The River,10.782216,106.719175,shopping;retail,3.9,120,0,8,22
10665,WinMart+,10.80365,106.698399,shopping;retail,3.9,120,0,8,22
10666,WinMart+,10.829189,106.682449,shopping;retail,3.9,120,0,8,22
10667,WinMart+,10.848999,106.719818,shopping;retail,3.9,120,0,8,22
10668,WinMart+,10.849189,106.77085,shopping;retail,3.9,120,0,8,22
10669,WinMart+,10.829294,106.64257,shopping;retail,3.9,120,0,8,22
10670,WinMart+,10.814942,106.687717,shopping;retail,3.9,120,0,8,22
10671,WinMart+,10.793885,106.632356,shopping;retail,3.9,120,0,8,22
10672,WinMart+,10.819431,106.674832,shopping;retail,3.9,120,0,8,22
10673,WinMart+,10.840715,106.744442,shopping;retail,3.9,120,0,8,22
10674,WinMart+,10.759231,106.7069,shopping;retail,3.9,120,0,8,22
10675,WinMart+,10.776628,106.751692,shopping;retail,3.9,120,0,8,22
10676,an giang,10.594457,107.072118,shopping;retail,3.9,120,0,8,22
10677,an thao,10.940502,106.732334,shopping;retail,3.9,120,0,8,22
10678,buu dien 24,10.958038,106.705267,shopping;retail,3.9,120,0,8,22
10679,chị hạ,10.625271,107.058685,shopping;retail,3.9,120,0,8,22
10680,dai viet,10.934017,106.687577,shopping;retail,3.9,120,0,8,22
10681,hanh,10.962906,106.673149,shopping;retail,3.9,120,0,8,22
10682,hà phát,10.630354,107.057241,shopping;retail,3.9,120,0,8,22
10683,hằng,10.606499,107.047935,shopping;retail,3.9,120,0,8,22
10684,kim huyền,10.636045,107.053647,shopping;retail,3.9,120,0,8,22
10685,minh hien,10.944194,106.692839,shopping;retail,3.9,120,0,8,22
10686,nhung dũng,10.515956,107.084661,shopping;retail,3.9,120,0,8,22
10687,phúc lộc,10.610275,107.063031,shopping;retail,3.9,120,0,8,22
10688,tap hoa,10.737495,106.633604,shopping;retail,3.9,120,0,8,22
10689,tap hoa,10.898207,106.716966,shopping;retail,3.9,120,0,8,22
10690,tap hoa,10.903302,106.704643,shopping;retail,3.9,120,0,8,22
10691,tap hoa bao ngoc tih lo 8,10.983234,106.584991,shopping;retail,3.9,120,0,8,22
10692,tap hoa son,10.759647,106.625429,shopping;retail,3.9,120,0,8,22
10693,thanh hưong,10.449971,107.093223,shopping;retail,3.9,120,0,8,22
10694,thanh thao,10.874592,106.701932,shopping;retail,3.9,120,0,8,22
10695,thu ngan,10.891916,106.732,shopping;retail,3.9,120,0,8,22
10696,thuỳ trang,10.62701,107.054467,shopping;retail,3.9,120,0,8,22
10697,titi,10.532018,107.082292,shopping;retail,3.9,120,0,8,22
10698,van nghia,10.953989,106.677217,shopping;retail,3.9,120,0,8,22
10699,Út hương,10.624704,106.489174,shopping;retail,3.9,120,0,8,22
10700,Điện thoại VT Mobile,10.805362,106.697716,shopping;retail,3.9,120,0,8,22
10701,1 cent,10.902471,106.699601,shopping;retail,3.8,120,0,8,22
10702,10A Đường 359 . Phước Long B . Q9,10.818921,106.776765,shopping;retail,3.8,120,0,8,22
10703,"190 Võ Văn Hát , Long Trường , Q9",10.816739,106.804856,shopping;retail,3.8,120,0,8,22
10704,22 Đường 35 . Phường Cát Lái . Quận 2,10.76635,106.783262,shopping;retail,3.8,120,0,8,22
10705,241 Dương Đình Hội . Phước Long B . Q9,10.828112,106.782041,shopping;retail,3.8,120,0,8,22
10706,40B Đường 28 . Cát Lái . Q2,10.779742,106.770793,shopping;retail,3.8,120,0,8,22
10707,444 Nguyễn Duy Trinh . Bình Trưng Đông . Q2,10.788452,106.77187,shopping;retail,3.8,120,0,8,22
10708,45 Bưng Ông Thoàn . Phú Hữu . Q9,10.793462,106.798006,shopping;retail,3.8,120,0,8,22
10709,6 Huế (Phượng),10.325071,106.716475,shopping;retail,3.8,120,0,8,22
10710,6/4 tran thi boc hoc mon,10.888346,106.600536,shopping;retail,3.8,120,0,8,22
10711,7-Eleven,10.718439,106.637039,shopping;retail,3.8,120,0,0,23
10712,81B Lã Xuân Oai . Long Trường . Q9,10.823737,106.808191,shopping;retail,3.8,120,0,8,22
10713,Bách Hoá My My,10.854972,106.614938,shopping;retail,3.8,120,0,8,22
10714,Bách Hoá Xanh,10.785761,106.612911,shopping;retail,3.8,120,0,8,22
10715,Bách Hoá Xanh,10.745959,106.683072,shopping;retail,3.8,120,0,8,22
10716,Bách Hoá Xanh,10.725053,106.609276,shopping;retail,3.8,120,0,8,22
10717,Bách Hoá Xanh,10.788997,106.600963,shopping;retail,3.8,120,0,8,22
10718,Bách Hóa XANH,10.855233,106.76764,shopping;retail,3.8,120,0,8,22
10719,Bách Hóa XANH,10.68098,106.61188,shopping;retail,3.8,120,0,8,22
10720,Bảo ngân,10.597636,106.403255,shopping;retail,3.8,120,0,8,22
10721,CH Sỉ : Kim Thuỷ 7 Đường 7 Hiệp Bình Phước . TĐ,10.848289,106.718162,shopping;retail,3.8,120,0,8,22
10722,Cheers,10.772688,106.697237,shopping;retail,3.8,120,0,0,23
10723,Chị kiều,10.586133,106.509749,shopping;retail,3.8,120,0,8,22
10724,Circle K,10.775957,106.667035,shopping;retail,3.8,120,0,8,22
10725,Circle k,10.770065,106.682053,shopping;retail,3.8,120,0,8,22
10726,Co.op Food,10.753082,106.703738,shopping;retail,3.8,120,0,8,22
10727,Co.op Food,10.750228,106.630915,shopping;retail,3.8,120,0,8,22
10728,Coop Food,10.745228,106.715957,shopping;retail,3.8,120,0,8,22
10729,Cửa Hàng Nam Phương,10.94802,106.606303,shopping;retail,3.8,120,0,8,22
10730,Cửa Hàng Tony Huy,10.731433,106.734076,shopping;retail,3.8,120,0,8,22
10731,"Cửa hàng phụ tùng, đồ chơi xe máy - Haopo Racing",10.361886,106.683714,shopping;retail,3.8,120,0,0,23
10732,FamilyMart,10.763583,106.693177,shopping;retail,3.8,120,0,0,23
10733,Familymart,10.75916,106.67355,shopping;retail,3.8,120,0,8,22
